date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2008-12-17,15,11,0.0,9.7,4,4,64,No moonrise,12:31 PM,08:49 AM,06:17 PM,9,11,12,11,26,20,81,0.0,1022,15,10,340,16
2008-12-18,14,10,0.0,9.7,4,4,56,12:06 AM,12:57 PM,08:49 AM,06:17 PM,9,10,11,10,19,11,84,0.0,1025,14,10,102,12
2008-12-19,14,7,0.0,9.7,4,4,49,01:12 AM,01:22 PM,08:50 AM,06:17 PM,6,9,11,9,19,0,74,0.0,1028,14,10,50,11
2008-12-20,16,9,0.0,9.7,4,4,42,02:16 AM,01:46 PM,08:51 AM,06:18 PM,6,10,11,10,26,0,68,0.0,1030,16,10,61,15
2008-12-21,16,9,0.0,9.7,4,4,35,03:19 AM,02:11 PM,08:51 AM,06:18 PM,6,11,12,11,23,2,67,0.0,1029,16,10,67,13
2008-12-22,16,10,0.0,9.7,4,4,27,04:21 AM,02:38 PM,08:52 AM,06:19 PM,6,11,12,11,20,6,66,0.0,1026,16,10,85,11
2008-12-23,15,10,0.0,9.7,4,4,20,05:23 AM,03:11 PM,08:52 AM,06:19 PM,8,11,12,11,19,18,79,0.0,1025,15,10,116,11
2008-12-24,14,8,0.0,9.7,4,4,13,06:24 AM,03:48 PM,08:52 AM,06:20 PM,6,10,11,10,17,16,73,0.0,1024,14,10,73,9
2008-12-25,14,9,0.0,9.7,4,4,5,07:23 AM,04:31 PM,08:53 AM,06:21 PM,5,10,11,10,14,9,68,0.0,1021,14,10,133,7
2008-12-26,14,9,0.0,9.7,4,4,0,08:16 AM,05:21 PM,08:53 AM,06:21 PM,7,9,11,9,24,1,78,0.0,1015,14,10,312,14
2008-12-27,12,9,0.0,4.8,3,3,0,09:04 AM,06:16 PM,08:54 AM,06:22 PM,9,9,11,9,19,87,88,9.7,1005,12,9,218,12
2008-12-28,14,10,0.0,8.2,3,3,2,09:46 AM,07:15 PM,08:54 AM,06:23 PM,10,10,12,10,26,74,88,0.0,1008,14,10,95,17
2008-12-29,14,11,0.0,4.8,3,3,9,10:20 AM,08:16 PM,08:54 AM,06:23 PM,12,11,13,11,23,79,93,0.8,1017,14,9,132,15
2008-12-30,15,13,0.0,4.9,3,3,16,10:51 AM,09:18 PM,08:54 AM,06:24 PM,12,12,14,12,38,78,88,3.9,1018,15,10,140,24
2008-12-31,14,12,0.0,8.2,3,3,20,11:17 AM,10:19 PM,08:55 AM,06:25 PM,12,12,13,12,33,77,91,5.2,1016,14,9,151,21
2009-01-01,16,13,0.0,6.5,3,3,31,11:41 AM,11:20 PM,08:55 AM,06:26 PM,13,13,14,13,17,58,93,0.8,1019,16,5,164,10
2009-01-02,15,12,0.0,4.9,3,3,38,12:04 PM,No moonset,08:55 AM,06:26 PM,13,13,14,13,14,73,94,1.8,1018,15,6,181,8
2009-01-03,14,13,0.0,9.7,4,4,45,12:27 PM,12:22 AM,08:55 AM,06:27 PM,11,12,13,12,25,42,87,3.9,1017,14,10,295,16
2009-01-04,14,11,0.0,9.7,4,4,52,12:53 PM,01:26 AM,08:55 AM,06:28 PM,10,11,12,11,19,35,87,0.0,1019,14,10,287,12
2009-01-05,11,10,0.0,4.9,3,3,60,01:21 PM,02:33 AM,08:55 AM,06:29 PM,8,9,11,9,19,92,83,0.2,1019,11,9,325,13
2009-01-06,11,10,0.0,9.8,4,4,67,01:55 PM,03:44 AM,08:55 AM,06:30 PM,5,8,10,8,24,31,70,0.0,1016,11,10,221,17
2009-01-07,9,7,0.0,9.8,3,3,74,02:38 PM,04:58 AM,08:55 AM,06:31 PM,3,6,8,6,21,32,71,0.0,1016,9,10,150,13
2009-01-08,8,3,0.0,9.8,2,2,82,03:31 PM,06:12 AM,08:55 AM,06:32 PM,-2,2,5,2,21,0,61,0.0,1018,8,10,50,14
2009-01-09,8,3,0.0,9.8,3,3,89,04:37 PM,07:23 AM,08:55 AM,06:33 PM,-1,5,6,5,8,21,62,0.0,1020,8,10,151,5
2009-01-10,8,5,0.0,9.8,3,3,96,05:52 PM,08:24 AM,08:54 AM,06:34 PM,1,4,6,4,18,10,70,0.1,1022,8,10,106,11
2009-01-11,11,3,0.0,9.8,3,3,100,07:11 PM,09:15 AM,08:54 AM,06:35 PM,0,3,6,3,23,1,66,0.0,1028,11,10,66,15
2009-01-12,12,5,0.0,9.8,3,3,89,08:29 PM,09:56 AM,08:54 AM,06:36 PM,4,7,8,7,19,11,74,0.0,1029,12,10,138,11
2009-01-13,14,11,0.0,9.8,4,4,82,09:44 PM,10:28 AM,08:54 AM,06:37 PM,9,10,12,10,31,39,82,3.9,1022,14,10,291,20
2009-01-14,13,8,0.0,9.9,4,4,75,10:55 PM,10:57 AM,08:53 AM,06:38 PM,7,9,11,9,17,30,81,0.0,1022,13,10,216,11
2009-01-15,12,10,0.0,4.9,3,3,68,No moonrise,11:23 AM,08:53 AM,06:39 PM,10,9,11,9,29,98,89,7.8,1013,12,9,101,19
2009-01-16,13,10,0.0,9.9,4,4,60,12:02 AM,11:48 AM,08:53 AM,06:40 PM,8,9,11,9,26,50,82,0.0,1020,13,10,60,17
2009-01-17,14,8,0.0,9.9,4,4,53,01:08 AM,12:13 PM,08:52 AM,06:41 PM,7,10,11,10,12,18,80,0.0,1025,14,10,168,7
2009-01-18,15,11,0.0,5.0,3,3,46,02:11 AM,12:40 PM,08:52 AM,06:42 PM,12,12,13,12,22,82,94,1.2,1024,15,7,227,13
2009-01-19,15,13,0.0,8.3,3,3,38,03:15 AM,01:11 PM,08:51 AM,06:43 PM,12,12,14,12,38,73,86,1.8,1016,15,10,268,25
2009-01-20,12,8,0.0,9.9,3,3,31,04:16 AM,01:47 PM,08:51 AM,06:45 PM,5,6,10,6,44,43,73,2.6,1014,12,10,320,30
2009-01-21,12,8,0.0,6.6,3,3,24,05:16 AM,02:27 PM,08:50 AM,06:46 PM,7,8,10,8,24,66,79,0.8,1021,12,9,298,14
2009-01-22,16,13,0.0,5.0,3,3,17,06:12 AM,03:15 PM,08:50 AM,06:47 PM,13,13,14,13,42,100,92,4.7,1018,16,9,240,26
2009-01-23,16,15,0.0,5.0,4,4,9,07:02 AM,04:09 PM,08:49 AM,06:48 PM,14,15,15,15,46,94,91,1.6,1016,16,8,257,28
2009-01-24,15,13,0.0,10.0,4,4,2,07:45 AM,05:07 PM,08:48 AM,06:49 PM,9,12,14,12,38,17,73,0.0,1017,15,10,275,25
2009-01-25,13,10,0.0,10.0,3,3,0,08:22 AM,06:08 PM,08:48 AM,06:50 PM,7,9,12,9,48,55,75,2.2,1010,13,10,278,32
2009-01-26,12,10,0.0,8.3,4,4,0,08:54 AM,07:10 PM,08:47 AM,06:51 PM,7,9,11,9,37,49,74,1.1,1019,12,10,319,24
2009-01-27,13,11,0.0,5.0,4,4,5,09:22 AM,08:12 PM,08:46 AM,06:53 PM,9,11,12,11,23,73,82,0.3,1024,13,9,278,14
2009-01-28,14,13,0.0,5.0,3,3,12,09:47 AM,09:14 PM,08:46 AM,06:54 PM,12,12,14,12,31,87,91,1.4,1022,14,8,232,20
2009-01-29,15,14,0.0,5.1,3,3,20,10:10 AM,10:16 PM,08:45 AM,06:55 PM,13,13,14,13,30,82,90,1.1,1017,15,8,205,19
2009-01-30,13,10,0.0,5.1,3,3,27,10:33 AM,11:19 PM,08:44 AM,06:56 PM,10,10,12,10,39,92,86,14.0,1007,13,9,215,26
2009-01-31,12,9,0.0,10.0,4,4,31,10:57 AM,No moonset,08:43 AM,06:57 PM,7,8,11,8,42,54,77,6.7,1009,12,10,254,28
2009-02-01,13,10,0.0,8.3,3,3,43,11:24 AM,12:24 AM,08:42 AM,06:58 PM,10,10,12,10,35,62,85,17.6,986,13,10,237,23
2009-02-02,13,10,0.0,10.0,4,4,50,11:55 AM,01:32 AM,08:41 AM,07:00 PM,8,10,11,10,24,54,80,0.4,993,13,10,200,17
2009-02-03,13,11,0.0,6.9,3,3,58,12:32 PM,02:42 AM,08:40 AM,07:01 PM,8,9,12,9,31,71,80,5.7,1002,13,9,259,20
2009-02-04,13,10,0.0,6.9,4,4,66,01:19 PM,03:54 AM,08:39 AM,07:02 PM,8,9,12,9,47,67,81,8.2,998,13,10,244,31
2009-02-05,12,8,0.0,10.7,4,4,73,02:16 PM,05:04 AM,08:38 AM,07:03 PM,7,8,10,8,21,43,81,2.2,997,12,10,226,14
2009-02-06,10,8,0.0,6.9,3,3,81,03:25 PM,06:08 AM,08:37 AM,07:04 PM,6,6,10,6,39,57,77,1.3,1005,10,10,322,26
2009-02-07,12,8,0.0,10.0,3,3,88,04:41 PM,07:02 AM,08:36 AM,07:05 PM,6,8,10,8,19,55,80,0.2,1011,12,10,238,12
2009-02-08,14,10,0.0,6.9,4,4,96,05:59 PM,07:47 AM,08:35 AM,07:07 PM,9,10,12,10,22,56,84,0.1,1020,14,9,273,14
2009-02-09,16,12,0.0,8.5,3,3,100,07:16 PM,08:23 AM,08:34 AM,07:08 PM,12,13,14,13,34,67,89,2.3,1021,16,10,219,22
2009-02-10,14,10,0.0,10.8,4,4,89,08:30 PM,08:54 AM,08:33 AM,07:09 PM,8,11,12,11,26,22,75,0.5,1026,14,10,295,17
2009-02-11,15,9,0.0,10.8,4,4,82,09:41 PM,09:22 AM,08:32 AM,07:10 PM,6,9,11,9,29,0,72,0.0,1029,15,10,60,19
2009-02-12,16,9,0.0,10.8,4,4,74,10:48 PM,09:48 AM,08:31 AM,07:11 PM,7,10,11,10,24,1,75,0.0,1023,16,10,32,14
2009-02-13,16,9,0.0,10.8,4,4,67,11:55 PM,10:13 AM,08:30 AM,07:12 PM,8,12,13,12,19,8,73,0.0,1019,16,10,55,10
2009-02-14,16,10,0.0,8.5,3,3,59,No moonrise,10:40 AM,08:28 AM,07:13 PM,7,12,13,12,20,56,71,0.0,1018,16,10,85,11
2009-02-15,16,10,0.0,10.9,4,4,51,01:00 AM,11:10 AM,08:27 AM,07:15 PM,7,12,13,12,16,17,69,0.0,1018,16,10,39,9
2009-02-16,16,10,0.0,10.9,4,4,44,02:04 AM,11:44 AM,08:26 AM,07:16 PM,8,12,13,12,16,9,74,0.0,1021,16,10,89,9
2009-02-17,16,10,0.0,10.9,4,4,36,03:06 AM,12:23 PM,08:25 AM,07:17 PM,8,12,13,12,18,7,74,0.0,1023,16,10,81,10
2009-02-18,16,9,0.0,10.9,4,4,29,04:04 AM,01:09 PM,08:24 AM,07:18 PM,8,12,13,12,17,5,71,0.0,1023,16,10,178,10
2009-02-19,15,9,0.0,11.0,4,4,21,04:56 AM,02:01 PM,08:22 AM,07:19 PM,8,12,12,12,13,1,76,0.0,1020,15,10,282,8
2009-02-20,15,8,0.0,11.0,4,4,14,05:42 AM,02:58 PM,08:21 AM,07:20 PM,7,11,12,11,13,6,74,0.0,1021,15,10,168,8
2009-02-21,17,9,0.0,11.0,4,4,6,06:21 AM,03:58 PM,08:20 AM,07:21 PM,9,12,13,12,19,18,78,0.0,1027,17,10,121,11
2009-02-22,17,12,0.0,11.0,4,4,0,06:55 AM,05:00 PM,08:18 AM,07:22 PM,8,13,14,13,24,3,69,0.0,1028,17,10,113,14
2009-02-23,17,10,0.0,11.1,4,4,0,07:24 AM,06:02 PM,08:17 AM,07:23 PM,8,14,14,14,15,9,67,0.0,1021,17,10,163,8
2009-02-24,17,10,0.0,11.1,4,4,0,07:50 AM,07:04 PM,08:16 AM,07:24 PM,9,14,14,14,12,17,72,0.0,1017,17,10,273,6
2009-02-25,17,11,0.0,11.1,4,4,1,08:14 AM,08:07 PM,08:14 AM,07:26 PM,9,14,14,14,13,7,72,0.0,1020,17,10,132,7
2009-02-26,18,11,0.0,10.1,4,4,9,08:38 AM,09:11 PM,08:13 AM,07:27 PM,9,14,14,14,20,49,72,0.0,1022,18,10,76,12
2009-02-27,17,11,0.0,11.2,4,4,16,09:02 AM,10:16 PM,08:11 AM,07:28 PM,8,14,14,14,13,25,69,0.0,1017,17,10,160,8
2009-02-28,13,12,0.0,7.1,3,3,24,09:28 AM,11:24 PM,08:10 AM,07:29 PM,12,13,13,13,10,76,90,7.6,1013,13,8,283,6
2009-03-01,14,11,0.0,10.1,4,4,30,09:58 AM,No moonset,08:09 AM,07:30 PM,10,11,12,11,17,40,87,1.3,1014,14,10,255,11
2009-03-02,14,10,0.0,11.2,4,4,37,10:33 AM,12:33 AM,08:07 AM,07:31 PM,9,11,12,11,15,23,83,0.4,1016,14,10,95,10
2009-03-03,15,10,0.0,11.3,4,4,45,11:16 AM,01:45 AM,08:06 AM,07:32 PM,8,10,12,10,32,35,78,0.0,1015,15,10,137,21
2009-03-04,14,12,0.0,5.6,3,3,52,12:09 PM,02:54 AM,08:04 AM,07:33 PM,10,10,13,10,50,97,81,1.6,1012,14,9,307,33
2009-03-05,14,13,0.0,5.7,3,3,59,01:12 PM,03:58 AM,08:03 AM,07:34 PM,10,11,14,11,58,87,77,1.1,1014,14,10,317,38
2009-03-06,14,13,0.0,5.7,3,3,67,02:22 PM,04:54 AM,08:01 AM,07:35 PM,11,12,14,12,36,97,84,0.6,1020,14,9,328,24
2009-03-07,17,13,0.0,10.1,4,4,74,03:37 PM,05:41 AM,08:00 AM,07:36 PM,12,13,15,13,35,47,82,0.0,1021,17,10,304,24
2009-03-08,17,12,0.0,11.6,4,4,81,04:52 PM,06:19 AM,07:59 AM,07:37 PM,11,13,14,13,30,6,80,0.0,1019,17,10,179,20
2009-03-09,19,11,0.0,11.6,4,4,88,06:06 PM,06:51 AM,07:57 AM,07:38 PM,11,14,15,14,19,1,75,0.0,1019,19,10,114,11
2009-03-10,20,12,0.0,11.6,5,5,96,07:17 PM,07:20 AM,07:56 AM,07:39 PM,11,16,17,16,18,4,72,0.0,1021,20,10,118,9
2009-03-11,20,14,0.0,11.6,5,5,100,08:26 PM,07:47 AM,07:54 AM,07:40 PM,10,17,17,17,22,2,67,0.0,1021,20,10,74,11
2009-03-12,21,13,0.0,11.6,5,5,90,09:35 PM,08:12 AM,07:53 AM,07:41 PM,10,17,18,17,16,0,63,0.0,1020,21,10,136,9
2009-03-13,21,12,0.0,11.6,5,5,83,10:41 PM,08:39 AM,07:51 AM,07:42 PM,11,17,18,17,18,0,67,0.0,1021,21,10,180,9
2009-03-14,20,14,0.0,11.6,5,5,75,11:47 PM,09:09 AM,07:50 AM,07:43 PM,10,16,16,16,28,10,66,0.0,1021,20,10,180,16
2009-03-15,21,13,0.0,11.6,5,5,68,No moonrise,09:42 AM,07:48 AM,07:44 PM,11,16,17,16,23,4,70,0.0,1020,21,10,142,13
2009-03-16,22,14,0.0,11.6,5,5,61,12:51 AM,10:19 AM,07:46 AM,07:45 PM,12,18,18,18,16,5,68,0.0,1018,22,10,68,8
2009-03-17,20,14,0.0,11.6,5,5,53,01:52 AM,11:03 AM,07:45 AM,07:46 PM,9,17,17,17,31,5,60,0.0,1018,20,10,101,18
2009-03-18,19,13,0.0,11.6,5,5,46,02:47 AM,11:52 AM,07:43 AM,07:47 PM,9,15,16,15,23,10,63,0.0,1017,19,10,107,14
2009-03-19,19,11,0.0,11.6,5,5,39,03:36 AM,12:47 PM,07:42 AM,07:48 PM,11,15,15,15,17,10,75,0.0,1016,19,10,161,10
2009-03-20,20,13,0.0,11.6,5,5,32,04:17 AM,01:46 PM,07:40 AM,07:49 PM,12,16,16,16,18,10,76,0.0,1019,20,10,213,11
2009-03-21,18,11,0.0,11.6,4,4,24,04:53 AM,02:47 PM,07:39 AM,07:50 PM,9,13,14,13,23,3,71,0.0,1018,18,10,337,15
2009-03-22,19,11,0.0,11.6,4,4,17,05:24 AM,03:49 PM,07:37 AM,07:51 PM,11,14,15,14,17,9,78,0.5,1019,19,10,192,11
2009-03-23,18,12,0.0,11.6,4,4,10,05:52 AM,04:51 PM,07:36 AM,07:52 PM,10,15,15,15,17,19,74,0.4,1018,18,10,88,10
2009-03-24,18,12,0.0,10.2,5,5,3,06:16 AM,05:54 PM,07:34 AM,07:53 PM,9,15,15,15,18,20,66,0.0,1014,18,10,160,10
2009-03-25,21,15,0.0,11.6,5,5,0,06:40 AM,06:57 PM,07:32 AM,07:54 PM,11,17,18,17,22,26,64,0.0,1013,21,10,83,12
2009-03-26,22,14,0.0,11.6,5,5,0,07:05 AM,08:03 PM,07:31 AM,07:54 PM,8,18,18,18,22,6,54,0.0,1014,22,10,131,11
2009-03-27,20,15,0.0,11.6,5,5,5,07:31 AM,09:11 PM,07:29 AM,07:55 PM,10,17,18,17,21,4,64,0.0,1011,20,10,144,12
2009-03-28,15,13,0.0,11.6,4,4,12,08:00 AM,10:22 PM,07:28 AM,07:56 PM,7,11,14,11,46,12,67,0.0,1006,15,10,350,34
2009-03-29,15,9,0.0,11.6,4,4,19,08:34 AM,11:34 PM,07:26 AM,07:57 PM,4,9,12,9,41,6,58,0.0,1010,15,10,259,30
2009-03-30,15,10,0.0,11.6,4,4,26,09:15 AM,No moonset,07:25 AM,07:58 PM,5,11,13,11,31,5,61,0.0,1015,15,10,303,22
2009-03-31,18,8,0.0,11.6,4,4,30,10:06 AM,12:45 AM,07:23 AM,07:59 PM,7,12,13,12,19,3,67,0.0,1015,18,10,161,12
2009-04-01,17,8,0.0,11.6,4,4,42,11:06 AM,01:52 AM,07:22 AM,08:00 PM,7,12,13,12,19,3,68,0.0,1016,17,10,254,13
2009-04-02,17,10,0.0,11.6,4,4,50,12:13 PM,02:50 AM,07:20 AM,08:01 PM,8,12,13,12,25,1,70,0.0,1018,17,10,321,17
2009-04-03,17,10,0.0,11.6,4,4,58,01:26 PM,03:39 AM,07:18 AM,08:02 PM,8,12,13,12,23,17,72,0.0,1021,17,10,333,16
2009-04-04,18,11,0.0,11.6,4,4,65,02:39 PM,04:18 AM,07:17 AM,08:03 PM,11,14,14,14,22,31,79,0.0,1023,18,10,338,15
2009-04-05,18,10,0.0,11.6,4,4,73,03:51 PM,04:52 AM,07:15 AM,08:04 PM,9,13,14,13,20,28,70,0.0,1021,18,10,290,13
2009-04-06,17,10,0.0,11.6,4,4,80,05:01 PM,05:21 AM,07:14 AM,08:05 PM,9,13,14,13,22,15,74,0.3,1016,17,10,326,14
2009-04-07,16,10,0.0,11.6,4,4,88,06:09 PM,05:48 AM,07:12 AM,08:06 PM,7,11,13,11,29,21,67,0.1,1020,16,10,331,21
2009-04-08,18,9,0.0,11.6,4,4,95,07:17 PM,06:13 AM,07:11 AM,08:07 PM,8,12,13,12,19,9,72,0.0,1020,18,10,290,12
2009-04-09,16,8,0.0,11.6,4,4,100,08:23 PM,06:39 AM,07:09 AM,08:08 PM,9,12,13,12,18,20,78,0.0,1014,16,10,257,12
2009-04-10,13,11,0.0,9.1,3,3,90,09:30 PM,07:08 AM,07:08 AM,08:09 PM,7,10,13,10,33,51,69,0.8,1013,13,10,314,24
2009-04-11,15,11,0.0,10.3,4,4,82,10:35 PM,07:39 AM,07:06 AM,08:09 PM,9,11,13,11,30,45,76,0.3,1015,15,10,324,21
2009-04-12,16,11,0.0,11.6,4,4,75,11:38 PM,08:15 AM,07:05 AM,08:10 PM,9,12,14,12,28,27,74,0.0,1019,16,10,333,20
2009-04-13,16,11,0.0,7.8,3,3,67,No moonrise,08:56 AM,07:03 AM,08:11 PM,11,12,13,12,16,58,88,0.8,1017,16,9,298,10
2009-04-14,13,9,0.0,7.8,4,4,59,12:35 AM,09:44 AM,07:02 AM,08:12 PM,8,10,11,10,19,48,82,3.0,1010,13,10,277,13
2009-04-15,14,9,0.0,9.1,3,3,52,01:28 AM,10:37 AM,07:00 AM,08:13 PM,8,9,11,9,30,53,82,10.4,1008,14,9,259,18
2009-04-16,15,11,0.0,11.6,4,4,44,02:12 AM,11:35 AM,06:59 AM,08:14 PM,9,12,13,12,30,32,78,3.9,1013,15,10,266,21
2009-04-17,14,12,0.0,9.2,4,4,37,02:50 AM,12:34 PM,06:57 AM,08:15 PM,10,12,13,12,15,61,84,2.3,1017,14,9,236,10
2009-04-18,14,11,0.0,6.8,3,3,29,03:23 AM,01:35 PM,06:56 AM,08:16 PM,12,12,13,12,19,83,92,5.8,1017,14,9,263,12
2009-04-19,17,11,0.0,11.6,4,4,22,03:51 AM,02:36 PM,06:55 AM,08:17 PM,10,13,14,13,27,28,78,0.0,1021,17,10,294,19
2009-04-20,18,11,0.0,11.6,4,4,14,04:17 AM,03:38 PM,06:53 AM,08:18 PM,10,14,14,14,18,28,78,0.0,1025,18,10,310,12
2009-04-21,20,11,0.0,11.6,5,5,7,04:41 AM,04:40 PM,06:52 AM,08:19 PM,10,15,16,15,23,1,69,0.0,1025,20,10,256,14
2009-04-22,22,13,0.0,11.6,5,5,0,05:05 AM,05:45 PM,06:50 AM,08:20 PM,10,17,17,17,24,8,66,0.0,1022,22,10,224,12
2009-04-23,22,14,0.0,11.6,5,5,0,05:31 AM,06:52 PM,06:49 AM,08:21 PM,10,18,19,18,22,15,62,0.0,1018,22,10,159,11
2009-04-24,18,13,0.0,11.6,5,5,0,05:59 AM,08:03 PM,06:48 AM,08:22 PM,10,14,15,14,34,7,68,0.0,1015,18,10,342,23
2009-04-25,14,11,0.0,8.1,3,3,1,06:31 AM,09:16 PM,06:46 AM,08:23 PM,7,10,12,10,32,53,72,1.3,1015,14,10,321,22
2009-04-26,15,10,0.0,11.6,4,4,8,07:11 AM,10:30 PM,06:45 AM,08:24 PM,7,11,12,11,32,22,72,1.5,1016,15,10,299,24
2009-04-27,16,11,0.0,10.4,4,4,16,07:59 AM,11:41 PM,06:44 AM,08:25 PM,9,13,14,13,24,38,74,0.0,1019,16,10,313,17
2009-04-28,17,13,0.0,9.3,3,3,23,08:57 AM,No moonset,06:43 AM,08:26 PM,11,14,15,14,26,71,79,0.1,1019,17,10,321,18
2009-04-29,16,13,0.0,8.1,3,3,31,10:05 AM,12:43 AM,06:41 AM,08:27 PM,11,14,14,14,15,61,82,0.1,1021,16,10,279,11
2009-04-30,18,13,0.0,9.3,4,4,38,11:18 AM,01:36 AM,06:40 AM,08:28 PM,12,14,15,14,24,35,83,0.8,1022,18,9,280,16
2009-05-01,20,12,0.0,11.6,5,5,44,12:31 PM,02:19 AM,06:39 AM,08:29 PM,9,15,16,15,32,2,66,0.0,1023,20,10,181,21
2009-05-02,22,14,0.0,11.6,5,5,52,01:43 PM,02:54 AM,06:38 AM,08:30 PM,8,18,19,18,31,1,53,0.0,1022,22,10,43,17
2009-05-03,24,15,0.0,11.6,5,5,59,02:52 PM,03:24 AM,06:36 AM,08:30 PM,9,19,20,19,31,10,51,0.0,1019,24,10,40,16
2009-05-04,23,15,0.0,11.6,5,5,66,04:00 PM,03:51 AM,06:35 AM,08:31 PM,12,20,20,20,20,3,61,0.0,1019,23,10,192,11
2009-05-05,25,17,0.0,11.6,5,5,73,05:06 PM,04:16 AM,06:34 AM,08:32 PM,12,20,21,20,24,2,61,0.0,1021,25,10,168,12
2009-05-06,23,16,0.0,11.6,5,5,81,06:11 PM,04:42 AM,06:33 AM,08:33 PM,13,20,20,20,19,0,64,0.0,1021,23,10,273,10
2009-05-07,21,13,0.0,11.6,5,5,88,07:17 PM,05:09 AM,06:32 AM,08:34 PM,12,17,18,17,18,7,71,0.0,1019,21,10,279,11
2009-05-08,19,13,0.0,11.6,5,5,95,08:21 PM,05:39 AM,06:31 AM,08:35 PM,11,15,16,15,19,20,77,0.0,1016,19,10,299,13
2009-05-09,20,13,0.0,11.6,4,4,100,09:25 PM,06:12 AM,06:30 AM,08:36 PM,12,16,16,16,20,36,75,0.6,1013,20,10,68,12
2009-05-10,18,15,0.0,10.5,4,4,100,10:25 PM,06:52 AM,06:29 AM,08:37 PM,13,16,16,16,24,51,82,0.8,1010,18,9,164,16
2009-05-11,18,15,0.0,11.6,5,5,83,11:19 PM,07:38 AM,06:28 AM,08:38 PM,14,16,16,16,31,48,85,6.4,1010,18,9,224,21
2009-05-12,17,13,0.0,9.3,5,5,76,No moonrise,08:29 AM,06:27 AM,08:39 PM,11,15,15,15,20,46,79,0.1,1016,17,10,287,14
2009-05-13,17,13,0.0,9.3,4,4,68,12:07 AM,09:25 AM,06:26 AM,08:40 PM,12,15,15,15,22,70,82,0.7,1017,17,10,288,15
2009-05-14,17,14,0.0,10.5,5,5,61,12:47 AM,10:24 AM,06:25 AM,08:41 PM,10,14,15,14,31,36,73,0.0,1019,17,10,341,23
2009-05-15,18,12,0.0,11.6,4,4,54,01:22 AM,11:24 AM,06:24 AM,08:42 PM,9,14,15,14,30,8,68,0.0,1020,18,10,346,22
2009-05-16,20,13,0.0,10.5,5,5,47,01:51 AM,12:24 PM,06:23 AM,08:43 PM,13,16,16,16,19,29,81,0.0,1018,20,9,303,13
2009-05-17,18,13,0.0,11.6,5,5,39,02:17 AM,01:25 PM,06:22 AM,08:43 PM,11,15,16,15,23,7,72,0.0,1019,18,10,305,17
2009-05-18,18,13,0.0,11.6,4,4,32,02:42 AM,02:25 PM,06:22 AM,08:44 PM,9,14,15,14,32,4,69,0.0,1021,18,10,341,23
2009-05-19,19,12,0.0,11.6,5,5,25,03:06 AM,03:28 PM,06:21 AM,08:45 PM,9,14,15,14,29,7,67,0.0,1020,19,10,300,20
2009-05-20,21,12,0.0,11.6,5,5,17,03:30 AM,04:32 PM,06:20 AM,08:46 PM,11,16,17,16,24,34,68,0.0,1015,21,10,214,16
2009-05-21,21,14,0.0,11.6,5,5,10,03:56 AM,05:41 PM,06:19 AM,08:47 PM,12,17,17,17,15,11,74,0.0,1013,21,10,233,10
2009-05-22,19,13,0.0,11.6,5,5,3,04:26 AM,06:52 PM,06:19 AM,08:48 PM,12,16,16,16,15,19,79,0.0,1013,19,10,207,11
2009-05-23,18,14,0.0,11.6,5,5,0,05:02 AM,08:07 PM,06:18 AM,08:49 PM,13,16,16,16,16,43,83,2.1,1014,18,10,203,11
2009-05-24,19,14,0.0,11.6,5,5,0,05:47 AM,09:21 PM,06:17 AM,08:49 PM,13,16,16,16,20,37,81,2.0,1017,19,10,204,13
2009-05-25,18,14,0.0,9.4,4,4,4,06:42 AM,10:28 PM,06:17 AM,08:50 PM,12,15,16,15,24,66,80,0.3,1020,18,9,328,17
2009-05-26,21,13,0.0,11.6,5,5,11,07:48 AM,11:28 PM,06:16 AM,08:51 PM,11,16,17,16,35,1,69,0.0,1023,21,10,266,24
2009-05-27,26,16,0.0,11.6,6,6,19,09:02 AM,No moonset,06:16 AM,08:52 PM,12,20,21,20,36,1,59,0.0,1021,26,10,62,20
2009-05-28,27,18,0.0,11.6,6,6,26,10:18 AM,12:15 AM,06:15 AM,08:53 PM,11,23,23,23,23,1,47,0.0,1017,27,10,58,12
2009-05-29,28,18,0.0,11.6,6,6,33,11:33 AM,12:54 AM,06:15 AM,08:53 PM,13,24,24,23,24,3,55,0.1,1014,28,10,146,12
2009-05-30,27,19,0.0,11.6,6,6,40,12:44 PM,01:27 AM,06:14 AM,08:54 PM,14,25,25,24,18,0,54,0.0,1012,27,10,203,9
2009-05-31,27,18,0.0,11.6,6,6,44,01:53 PM,01:55 AM,06:14 AM,08:55 PM,13,23,23,23,14,1,55,0.0,1013,27,10,178,8
2009-06-01,26,17,0.0,11.6,6,6,57,02:59 PM,02:20 AM,06:13 AM,08:56 PM,14,22,23,22,12,3,61,0.0,1016,26,10,287,7
2009-06-02,23,16,0.0,11.6,5,5,65,04:04 PM,02:46 AM,06:13 AM,08:56 PM,14,20,21,20,13,9,71,0.0,1016,23,10,293,9
2009-06-03,22,15,0.0,11.6,5,5,72,05:09 PM,03:12 AM,06:13 AM,08:57 PM,14,18,19,18,18,8,76,0.0,1017,22,10,301,13
